26-04-16 07:17:50	selamat pagi kota madiun #polisiindonesia#polisijatim #siarlantasjatim #polresmadiunkota #korlantas #kotamadiun #madiunkota #madiun #lantas
25-04-16 07:54:10	selamat pagi kota madiun #korlantas #kotamadiun #madiunkota #madiun #siarlantasjatim #poldajatim #polisiindonesia #polresmadiunkota #polisi #polisijatim #cintapolri
24-04-16 15:47:13	tertib lalu lintas dimulai sejak dini #poldajatim #polisiindonesia #humaspolri #poldajatim #polresmadiunkota #korlantas #lantas #siarlantasjatim #cintapolri #madiun #madiunkota #kotamadiun
24-04-16 12:22:03	giat wal club kawasaki ninja #poldajatim #polresmadiunkota #siarlantasjatim #korlantas #madiunkota #madiun #kotamadiun #lantas #polisiindonesia #humaspolri
24-04-16 10:58:50	giat kawasaki club madiun @nadiapasisamka @rosidakurnia #poldajatim #polwan #polresmadiunkota #siarlantasjatim #polisiindonesia #humaspolri #madiunkota #madiun #kotamadiun #korlantas
24-04-16 10:55:52	giat club kawasaki madiun #siarlantasjatim #poldajatim #polwan #polresmadiunkota #madiunkota #madiun #kotamadiun #korlantas #poldajatim #kawasakininja
24-04-16 06:30:18	pengamanan fun bike hut ke 55 yonif para raider 501\/by #siarlantasjatim #madiun #kotamadiun #madiunkota #poldajatim #polresmadiunkota #korlantas #polisiindonesia #humaspolri #tni #tniad
22-04-16 19:21:58	selamat malam madiun #siarlantasjatim #poldajatim #polwan #polresmadiunkota #polisiindonesia #polisi #madiun #madiunkota #kotamadiun
22-04-16 11:29:28	giat pengamanan buka giling pg. rejo agung #madiun #madiunkota #kotamadiun #siarlantasjatim #poldajatim #polisiindonesia #polisi #polresmadiunkota #humaspolri
21-04-16 14:44:34	selamat hari kartini @polwanmadiunkota #polisiindonesia #polisi #poldajatim #polwan #madiun #madiunkota #kartini #siarlantasjatim
21-04-16 14:32:11	dalam rangka memperingati hari kartini polwan polres madiun kota bagikan bunga kepada pengguna jalan  #siarlantasjatim #lantas #polresmadiunkota #polisiindonesia #polwan #poldajatim#madiunkota #madiun #kartini
18-04-16 09:03:48	pemeriksaan kendaraan guna mempersempit ruang gerak pelaku tindak kejahatan #polisiindonesia #siarlantasjatim #polresmadiunkota #polisi #madiunkota #lantas #kotamadiun #madiun
