21-04-16 15:27:52	anggota sqr melaksanakan pengamanan lokasi ditemukannya bahan peledak di dam boyolangu berupa granat, sementara dari jibom sedang melakukan penjinakan terhadap granat tersebut untuk dievakuasi dan diselidiki lebih lanjut.\n#polisi #police #sabharapoldajatim #patroli #polri #sabhara #jibom #indonesianpolice #tulungagung #polrestulungagung
21-04-16 14:01:34	penemuan diduga handak dengan tkp timur dam boyolangu.\n#polrestulungagung #tulungagung #semerupolice #polisi_indonesia #polri #patroli #sabharapoldajatim #police #polisi
21-04-16 13:37:55	press release hasil operasi bersinar semeru 2016 polres tulungagung\n#indonesianpolice #polisiindonesia #polri #police #polisi #poldajatim #polisiindonesia #polisi_indonesia #semerupolice #opsbersinar2016 #tulungagung #polrestulungagung
21-04-16 13:25:50	pengamanan unjuk rasa oleh massa gp anshor di polres tulungagung, mereka meminta polisi membatalkan pengajian yang akan dilaksanakan di tulungagung yang diduga atau dimungkinkan mengandung unsur radikal serta akan meruntuhkan pancasila sebagai dasar negara.\nmassa gp anshor kemudian diarahkan untuk memasuki ruang opsroom, agar lebih humanis. perwakilan dari massa kemudian diizinkan bertemu dengan bpk kapolres untuk menyampaikan aspirasi mereka. estimasi massa diperkirakan berjumlah sekitar 45 orang.\n#semerupolice #polisipoldajatim #tulungagung #polrestulungagung #polisiindonesia #indonesianpolice #sabhara #gpanshor #sabharapoldajatim
21-04-16 13:12:52	anggota sqr membantu nenek hilang sedang kebingungan untuk diantar di balai desa bungur.\n#polisipoldajatim #poldajatim #polrestulungagung #police #polri #polisi #sabharapoldajatim #sabhara #patroli #tulungagung
21-04-16 10:49:47	kanit patroli sat sabhara polres tulungagung memberikan app kepada anggota sebelum melaksanakan giat hari ini.\n#sabhara #polisi_indonesia #polisiindonesia #poldajatim #polisi #tulungagung #polri #police #polrestulungagung #poldajatim #polisipoldajatim
20-04-16 11:17:03	patroli di perusahaan rokok di tulungagung serta dialogis untuk antisipasi terkait mayday.\n#indonesianpolice #dialogis #pabrikrokok #sabharapoldajatim #tulungagung #polri #police #polisi #poldajatim #polisiindonesia #polisi_indonesia #sabhara
20-04-16 11:12:00	patroli dialogis di pasar tradisional bandung dipimpin langsung oleh kasat sabhara polres tulungagung, situasi tka.\n#polrestulungagung #tulungagung #polisi_indonesia #polisiindonesia #poldajatim #sabhara #sabharapoldajatim #pasar #pasartradisional #dialogis #indonesianpolice
20-04-16 09:21:30	cek r4 berkala dipimpin oleh kanit patroli sebelum melaksanakan giat patroli. pengecekan ini dilakukan setiap hari guna mengetahui kesiapan kijang patroli meliputi air radiator, bbm, & accu.\n#semerupolice #polrestulungagung #tulungagung #sabharapoldajatim #polri #police #polisi #poldajatim #polisiindonesia #polisi_indonesia #tulungagung #polrestulungagung
20-04-16 09:07:27	kegiatan rabu amal yang rutin dilaksanakan setelah apel fungsi setiap hari rabu. dimaksudkan agar anggota senantiasa beramal dan memperbanyak setiap saat dengan keikhlasan, karena amal yang pasti diterima adalah yang dikerjakan dengan ikhlas. amal hanya karena allah semata, & tidak ada harapan kepada makhluk sedikitpun. niat ikhlas bisa dilakukan sebelum amal dilakukan, bisa juga di saat melakukan amal atau setelah amal dilakukan.\n#semerupolice #polrestulungagung #tulungagung #apelpagi #sabharapoldajatim #polri #police #polisi #poldajatim #polisiindonesia #indonesianpolice
20-04-16 08:55:07	pos pam apel pagi oleh anggota sqr. \n#polisi_indonesia #polisiindonesia #poldajatim #polisi #police #indonesianpolice #sabhara #sabharapoldajatim #apelpagi #tulungagung #polrestulungagung #semerupolice
19-04-16 12:55:11	anggota sqr melaksanakan patroli pondok pesantren at thohiriyah mangunsari, sekaligus takziah meninggalnya ketua mui kyai h.mudjab.\n#polrestulungagung #tulungagung #patroli #sabharapoldajatim #sabhara #polri #police #polisi #poldajatim #polisiindonesia #polisi_indonesia
