	  23.45 wib situasi arus lalu lintas secang yang menuju temanggung maupun semarang ramai lancar dikedua arahnya.
	  23.30 wib situasi arus lalu lintas pos pol induk brebes yang menuju semarang maupun cirebon terpantau ramai lancar.
	  23.15 wib situasi arus lalu lintas kartosuro yang menuju kelaten, ramai lancar dikedua arahnya.
	  23.00 wib situasi arus lalu lintas depan gereja santo petrus solo ramai lancar, yang akan mengarah boyolali, sukoharjo maupun kraton.
	  22.55 wib situasi arus lalu lintas depan gereja santa paulus salatiga, yang akan ke unggaran maupun boyolali dikedua arahnya ramai lancar.
	  22.50 wib situasi arus lalu lintas boyolali yang akan menuju salatiga maupun solo terpantau ramai lancar dikedua arahnya.
	  22.45 wib situasi arus lalu lintas bawen yang akan menuju semarang maupun magelang dan solo terpantau ramai lancar.
	  22.41 wib  imbas antrian exit pancoran, tol semanggi arah ke cawang lalin padat merayap. pic.twitter.com/kgpdlhxqfk @gunturfudhori
	  22.40 wib situasi arus lalu lintas amabarawa yang akan menuju semarang mapun magelang terpantau ramai lancar.
	  inovasi penayangan iklan keselamatan berlalu lintas dikyasa ditlantas polda maluku di bioskop http://lantas.polri.go.id:81/wps/portal/!ut/p/c5/04_sb8k8xllm9msszpy8xbz9cp0os3gxewnpvzcpiwolecmna0dhb3f_yh83t393c_1wka48kkwh8gy4gkobvp9hfm6qfkf2dpqjo6iiaeph468!/dl3/d3/l2djqsevuut3qs9zqnz3lzzfrdqwsuvgsdiwr0ngqtbbuu01rtnsvte4rty!/?wcm_global_context=/wps/wcm/connect/testnewthemes/korlantas/sa.berita/inovasipenayanganiklankeselamatanberlalulintasdikyasaditlantaspoldamalukudibioskop&nbsp;…
	  gakum, plksnaan giat cipta kondisi,dpimpin lngsng kompol aljufri wakapolres pesselpic.twitter.com/mdeqrhahdi
	  gunakn layanan derek resmi jasamarga 021-80880123 bila kendaraan mogok di jalan tol, gratis hingga exit tol terdekatpic.twitter.com/wpsmg6ttqq
	  22.03 wib  imbas penyempitan lajur depan polpos alfa arah joglo raya padat kedua arah
	  11.31 wib  longsor jl. raya sukaraja , antisipasi volume kendaraan bisa memperlebar longsoran.#jabarpic.twitter.com/wm0yad2s4x
	  11.27 wib rt @asepsomadiputra: truk mogok arah bandung di tol cipularang km 118.pic.twitter.com/qrh8ylgiwc
	  bagi orang tua agar lebih bijaksana dlm memberikan izin kpd anak yg blm cukup umur utk berkendara kendaraan bermotorpic.twitter.com/pgxw6dz9jk
	  11.10 wib penindakan dengan tilang pemotor yang lawan arus di pintu kereta pesanggaran.pic.twitter.com/rll66px8og
	  11.09 giat unras di dpn pln pusat jl trunojoyo msh berlangsung dr dpp serikat pekerja pln situasi masih terkendali http://twitter.com/tmcpoldametro/status/722635424712142849/photo/1pic.twitter.com/uw0y6spmy5&nbsp;
	  11.08 wib  police goes to school dan safety driving di smkn 3 karawangpic.twitter.com/lmfaakodxn
	  gunakan jalur sesuai ketentuan, jangan melawan arus krn rawan kecelakaan. kesadaran kita keselamatan semua.pic.twitter.com/b6vaqpxcma
